date,asset,close,ret
2024-04-10,QQQ,434.71405,-0.008766763
2024-04-11,QQQ,441.65564,0.015842024
2024-04-12,QQQ,434.61487,-0.016070204
2024-04-15,QQQ,427.465,-0.016587874
2024-04-16,QQQ,427.50464,9.27339e-05
2024-04-17,QQQ,422.28854,-0.012276306
2024-04-18,QQQ,419.87888,-0.005722555
2024-04-19,QQQ,411.19186,-0.020906352
2024-04-22,QQQ,415.3271,0.0100064445
2024-04-23,QQQ,421.525,0.014812701
2024-04-24,QQQ,422.95294,0.0033818511
2024-04-25,QQQ,420.91013,-0.0048415917
2024-04-26,QQQ,427.40552,0.01531392
2024-04-29,QQQ,429.14093,0.004052121
2024-04-30,QQQ,421.04895,-0.019036276
2024-05-01,QQQ,418.00455,-0.0072567873
2024-05-02,QQQ,423.33966,0.012682526
2024-05-03,QQQ,431.84814,0.019899173
2024-05-06,QQQ,436.57834,0.01089382
2024-05-07,QQQ,436.6478,0.00015908366
2024-05-08,QQQ,436.38992,-0.0005907501
2024-05-09,QQQ,437.34192,0.0021791498
2024-05-10,QQQ,438.37326,0.002355428
2024-05-13,QQQ,439.38474,0.0023046785
2024-05-14,QQQ,442.21097,0.0064116525
2024-05-15,QQQ,449.12286,0.015509417
2024-05-16,QQQ,448.21057,-0.002033342
2024-05-17,QQQ,447.99237,-0.0004869448
2024-05-20,QQQ,451.11612,0.006948575
2024-05-21,QQQ,451.99863,0.0019543644
2024-05-22,QQQ,451.90945,-0.00019730405
2024-05-23,QQQ,449.87656,-0.0045086113
2024-05-24,QQQ,454.13077,0.0094119655
2024-05-28,QQQ,455.84628,0.0037704625
2024-05-29,QQQ,452.63336,-0.007073212
2024-05-30,QQQ,447.78415,-0.010771136
2024-05-31,QQQ,446.95114,-0.0018620213
2024-06-03,QQQ,449.35095,0.005354928
2024-06-04,QQQ,450.5806,0.0027327535
2024-06-05,QQQ,459.6642,0.01995929
2024-06-06,QQQ,459.50555,-0.00034522652
2024-06-07,QQQ,459.09897,-0.0008852247
2024-06-10,QQQ,460.95337,0.0040310817
2024-06-11,QQQ,464.11673,0.006839207
2024-06-12,QQQ,470.19565,0.013012787
2024-06-13,QQQ,472.7442,0.0054055615
2024-06-14,QQQ,475.1936,0.005167865
2024-06-17,QQQ,481.0146,0.01217529
2024-06-18,QQQ,481.1634,0.000309306
2024-06-20,QQQ,477.45462,-0.0077377832
2024-06-21,QQQ,476.17538,-0.0026828782
2024-06-24,QQQ,470.75427,-0.011449998
2024-06-25,QQQ,476.13763,0.011370717
2024-06-26,QQQ,477.12088,0.002062916
2024-06-27,QQQ,478.35254,0.002578114
2024-06-28,QQQ,475.86942,-0.0052045113
2024-07-01,QQQ,478.66043,0.0058479547
2024-07-02,QQQ,483.68622,0.010444954
2024-07-03,QQQ,487.71878,0.008302583
2024-07-05,QQQ,492.8041,0.0103727775
2024-07-08,QQQ,493.9761,0.0023753976
2024-07-09,QQQ,494.4032,0.00086423004
2024-07-10,QQQ,499.5581,0.010372544
2024-07-11,QQQ,488.60272,-0.022174189
2024-07-12,QQQ,491.47318,0.00585763
2024-07-15,QQQ,492.7942,0.002684261
2024-07-16,QQQ,492.9829,0.00038288717
2024-07-17,QQQ,478.51144,-0.029794382
2024-07-18,QQQ,476.24686,-0.004743801
2024-07-19,QQQ,472.02563,-0.008903031
2024-07-22,QQQ,479.05774,0.014787836
2024-07-23,QQQ,477.36923,-0.0035308683
2024-07-24,QQQ,460.24582,-0.036529526
2024-07-25,QQQ,455.17038,-0.011088926
2024-07-26,QQQ,459.8386,0.010203732
2024-07-29,QQQ,460.76233,0.002006813
2024-07-30,QQQ,454.4354,-0.013826598
2024-07-31,QQQ,467.8838,0.029164195
2024-08-01,QQQ,456.551,-0.02451955
2024-08-02,QQQ,445.71475,-0.024021223
2024-08-05,QQQ,432.42526,-0.030269671
2024-08-06,QQQ,436.55713,0.009509739
2024-08-07,QQQ,431.8293,-0.01088884
2024-08-08,QQQ,445.03937,0.030132338
2024-08-09,QQQ,447.36356,0.0052088434
2024-08-12,QQQ,448.327,0.0021512795
2024-08-13,QQQ,459.45123,0.024509938
2024-08-14,QQQ,459.60025,0.00032428507
2024-08-15,QQQ,471.2112,0.024949336
2024-08-16,QQQ,471.81705,0.0012848715
2024-08-19,QQQ,478.0148,0.013050398
2024-08-20,QQQ,477.0117,-0.0021007024
2024-08-21,QQQ,479.2365,0.004653242
2024-08-22,QQQ,471.63828,-0.01598191
2024-08-23,QQQ,476.7534,0.010787024
2024-08-26,QQQ,472.1249,-0.009755762
2024-08-27,QQQ,473.53534,0.002982957
2024-08-28,QQQ,468.1619,-0.011412377
2024-08-29,QQQ,467.4766,-0.0014648881
2024-08-30,QQQ,473.04865,0.011848948
2024-09-03,QQQ,458.68643,-0.030831406
2024-09-04,QQQ,457.49454,-0.0026018773
2024-09-05,QQQ,457.92166,0.00093318004
2024-09-06,QQQ,445.65518,-0.027152605
2024-09-09,QQQ,451.38617,0.012777707
2024-09-10,QQQ,455.5578,0.009199378
2024-09-11,QQQ,465.4504,0.021482956
2024-09-12,QQQ,470.0193,0.009768172
2024-09-13,QQQ,472.1249,0.0044698566
2024-09-16,QQQ,470.03912,-0.004427654
2024-09-17,QQQ,470.28745,0.0005281602
2024-09-18,QQQ,468.2513,-0.0043389495
2024-09-19,QQQ,480.0907,0.024969896
2024-09-20,QQQ,479.17688,-0.0019052424
2024-09-23,QQQ,480.44708,0.002647294
2024-09-24,QQQ,482.76453,0.0048119193
2024-09-25,QQQ,483.21213,0.00092673325
2024-09-26,QQQ,486.84253,0.007484977
2024-09-27,QQQ,484.13715,-0.0055724964
2024-09-30,QQQ,485.45007,0.0027082206
2024-10-01,QQQ,478.68652,-0.014030503
2024-10-02,QQQ,479.36288,0.0014119548
2024-10-03,QQQ,479.00485,-0.0007471709
2024-10-04,QQQ,484.70407,0.011827814
2024-10-07,QQQ,479.51212,-0.010769381
2024-10-08,QQQ,486.67346,0.014824227
2024-10-09,QQQ,490.50278,0.007837552
2024-10-10,QQQ,489.9458,-0.0011361664
2024-10-11,QQQ,490.71164,0.0015618885
2024-10-14,QQQ,494.82944,0.008356469
2024-10-15,QQQ,488.21512,-0.013457007
2024-10-16,QQQ,488.2748,0.00012225908
2024-10-17,QQQ,488.61298,0.00069233193
2024-10-18,QQQ,491.8157,0.0065333457
2024-10-21,QQQ,492.76062,0.0019194369
2024-10-22,QQQ,493.2977,0.0010893451
2024-10-23,QQQ,485.73846,-0.015442504
2024-10-24,QQQ,489.67722,0.00807609
2024-10-25,QQQ,492.66116,0.006075212
2024-10-28,QQQ,492.74072,0.0001614759
2024-10-29,QQQ,497.47516,0.0095625045
2024-10-30,QQQ,493.71545,-0.0075862757
2024-10-31,QQQ,481.25272,-0.025566818
2024-11-01,QQQ,484.81348,0.007371703
2024-11-04,QQQ,483.40112,-0.002917441
2024-11-05,QQQ,489.56787,0.012676314
2024-11-06,QQQ,502.86603,0.026800683
2024-11-07,QQQ,510.7833,0.015621631
2024-11-08,QQQ,511.38016,0.0011678423
2024-11-11,QQQ,511.08176,-0.00058369094
2024-11-12,QQQ,510.1567,-0.0018116221
2024-11-13,QQQ,509.50024,-0.0012876168
2024-11-14,QQQ,505.9594,-0.00697388
2024-11-15,QQQ,493.90445,-0.024114376
2024-11-18,QQQ,497.3359,0.006923591
2024-11-19,QQQ,500.75745,0.006856178
2024-11-20,QQQ,500.46902,-0.00057613663
2024-11-21,QQQ,502.26932,0.003590757
2024-11-22,QQQ,503.07495,0.0016027022
2024-11-25,QQQ,503.87064,0.0015803932
2024-11-26,QQQ,506.57605,0.0053548994
2024-11-27,QQQ,502.58755,-0.007904597
2024-11-29,QQQ,507.0037,0.008748423
2024-12-02,QQQ,512.52386,0.010828989
2024-12-03,QQQ,514.0954,0.003061572
2024-12-04,QQQ,520.4512,0.0122872265
2024-12-05,QQQ,519.009,-0.002774903
2024-12-06,QQQ,523.6539,0.008909741
2024-12-09,QQQ,519.57587,-0.007818074
2024-12-10,QQQ,517.8054,-0.0034133033
2024-12-11,QQQ,527.0754,0.017744036
2024-12-12,QQQ,523.67377,-0.006474663
2024-12-13,QQQ,527.6821,0.0076251654
2024-12-16,QQQ,535.2811,0.014298008
2024-12-17,QQQ,532.9238,-0.004413579
2024-12-18,QQQ,513.6976,-0.036743794
2024-12-19,QQQ,511.40994,-0.004463204
2024-12-20,QQQ,515.8759,0.008694758
2024-12-23,QQQ,520.90186,0.009695384
2024-12-24,QQQ,527.9652,0.013468744
2024-12-26,QQQ,527.60657,-0.00067952287
2024-12-27,QQQ,520.593,-0.013382289
2024-12-30,QQQ,513.6692,-0.013389123
2024-12-31,QQQ,509.3057,-0.008531043
2025-01-02,QQQ,508.30945,-0.0019580028
2025-01-03,QQQ,516.628,0.016232649
2025-01-06,QQQ,522.56555,0.011427372
2025-01-07,QQQ,513.2408,-0.018005336
2025-01-08,QQQ,513.33044,0.00017467984
2025-01-10,QQQ,505.2809,-0.015805239
2025-01-13,QQQ,503.65698,-0.0032190946
2025-01-14,QQQ,503.17883,-0.0009498062
2025-01-15,QQQ,514.75507,0.022745548
2025-01-16,QQQ,511.14874,-0.007030558
2025-01-17,QQQ,519.7761,0.016737556
2025-01-21,QQQ,522.82465,0.0058479365
2025-01-22,QQQ,529.50934,0.012704678
2025-01-23,QQQ,530.6351,0.002123735
2025-01-24,QQQ,527.6364,-0.0056671
2025-01-27,QQQ,512.2745,-0.02954687
2025-01-28,QQQ,519.8458,0.014671712
2025-01-29,QQQ,518.86957,-0.0018797404
2025-01-30,QQQ,521.0812,0.004253302
2025-01-31,QQQ,520.32404,-0.0014540761
2025-02-03,QQQ,516.1597,-0.008035493
2025-02-04,QQQ,522.49585,0.012200771
2025-02-05,QQQ,524.8669,0.0045276326
2025-02-06,QQQ,527.60657,0.0052061956
2025-02-07,QQQ,520.95166,-0.012693614
2025-02-10,QQQ,527.2578,0.012032382
2025-02-11,QQQ,526.00256,-0.0023835504
2025-02-12,QQQ,526.31134,0.00058685313
2025-02-13,QQQ,533.8829,0.014283538
2025-02-14,QQQ,536.1244,0.0041897274
2025-02-18,QQQ,537.3397,0.002264319
2025-02-19,QQQ,537.4892,0.00027813748
2025-02-20,QQQ,535.2077,-0.00425376
2025-02-21,QQQ,524.09973,-0.020972908
2025-02-24,QQQ,517.91315,-0.0118744355
2025-02-25,QQQ,511.38785,-0.012679258
2025-02-26,QQQ,512.62317,0.0024127117
2025-02-27,QQQ,498.38693,-0.028164264
2025-02-28,QQQ,506.25723,0.015668157
2025-03-03,QQQ,495.17902,-0.022125559
2025-03-04,QQQ,493.6847,-0.003022307
2025-03-05,QQQ,500.1204,0.012951815
2025-03-06,QQQ,486.36237,-0.0278949
2025-03-07,QQQ,489.93887,0.0073266802
2025-03-10,QQQ,470.9506,-0.039527446
2025-03-11,QQQ,469.82486,-0.0023932022
2025-03-12,QQQ,475.12485,0.01121762
2025-03-13,QQQ,466.57712,-0.018154288
2025-03-14,QQQ,477.85452,0.023883022
2025-03-17,QQQ,480.9528,0.006462774
2025-03-18,QQQ,472.75378,-0.017194401
2025-03-19,QQQ,479.0799,0.0132926665
2025-03-20,QQQ,477.45602,-0.0033953192
2025-03-21,QQQ,479.03006,0.0032912912
2025-03-24,QQQ,489.54205,0.021707019
2025-03-25,QQQ,492.33566,0.0056903567
2025-03-26,QQQ,483.27637,-0.018572047
2025-03-27,QQQ,480.52264,-0.0057143257
2025-03-28,QQQ,467.87155,-0.026680557
2025-03-31,QQQ,467.85162,-4.2593747e-05
2025-04-01,QQQ,471.623,0.008028706
2025-04-02,QQQ,475.06512,0.007271991
2025-04-03,QQQ,449.6332,-0.05501974
2025-04-04,QQQ,421.70697,-0.06412147
2025-04-07,QQQ,422.72464,0.002410308
2025-04-08,QQQ,415.11203,-0.018172562
2025-04-09,QQQ,464.93823,0.11335613
2025-04-10,QQQ,445.1634,-0.043463178
2025-04-11,QQQ,453.36465,0.018255392
2025-04-14,QQQ,456.43765,0.0067553353
2025-04-15,QQQ,456.94647,0.0011141417
2025-04-16,QQQ,443.16794,-0.030617464
2025-04-17,QQQ,443.08813,-0.00018009121
2025-04-21,QQQ,432.12317,-0.025058039
2025-04-22,QQQ,443.4673,0.025913373
2025-04-23,QQQ,453.5243,0.0224248
2025-04-24,QQQ,466.28516,0.027748536
2025-04-25,QQQ,471.4833,0.011086327
2025-04-28,QQQ,471.33362,-0.00031753507
2025-04-29,QQQ,474.44653,0.006582769
2025-04-30,QQQ,474.38666,-0.00012620867
2025-05-01,QQQ,480.58252,0.012976227
2025-05-02,QQQ,487.71622,0.014734764
2025-05-05,QQQ,484.8228,-0.00595022
2025-05-06,QQQ,480.3131,-0.009345289
2025-05-07,QQQ,482.19882,0.0039183185
2025-05-08,QQQ,487.17746,0.010271927
2025-05-09,QQQ,486.8582,-0.0006555713
2025-05-12,QQQ,506.6929,0.039932225
2025-05-13,QQQ,514.4153,0.015125779
2025-05-14,QQQ,517.4982,0.0059752217
2025-05-15,QQQ,518.0669,0.0010982691
2025-05-16,QQQ,520.3218,0.0043430487
2025-05-19,QQQ,520.8207,0.000958373
2025-05-20,QQQ,519.0846,-0.0033389302
2025-05-21,QQQ,511.871,-0.013994221
2025-05-22,QQQ,512.82886,0.0018695338
2025-05-23,QQQ,508.07968,-0.00930389
2025-05-27,QQQ,520.0324,0.023252847
2025-05-28,QQQ,517.7276,-0.0044419006
2025-05-29,QQQ,518.74536,0.001963894
2025-05-30,QQQ,517.92725,-0.0015783487
2025-06-02,QQQ,522.0179,0.007867065
2025-06-03,QQQ,526.0985,0.0077866316
2025-06-04,QQQ,527.56525,0.0027840699
2025-06-05,QQQ,523.59424,-0.007555518
2025-06-06,QQQ,528.7126,0.009727937
2025-06-09,QQQ,529.49084,0.001470907
2025-06-10,QQQ,532.99286,0.0065921517
2025-06-11,QQQ,531.1969,-0.0033752648
2025-06-12,QQQ,532.44403,0.0023450244
2025-06-13,QQQ,525.7594,-0.012634093
2025-06-16,QQQ,533.07263,0.013813992
2025-06-17,QQQ,527.8746,-0.009798981
2025-06-18,QQQ,527.78467,-0.00017032918
2025-06-20,QQQ,525.62964,-0.004091519
2025-06-23,QQQ,531.0344,0.010229992
2025-06-24,QQQ,539.15497,0.015176193
2025-06-25,QQQ,540.5333,0.002553251
2025-06-26,QQQ,545.58746,0.009306837
2025-06-27,QQQ,547.4554,0.0034178381
2025-06-30,QQQ,551.0012,0.006456058
2025-07-01,QQQ,546.3566,-0.008465096
2025-07-02,QQQ,550.1622,0.006941162
2025-07-03,QQQ,555.5759,0.009792193
2025-07-07,QQQ,551.3908,-0.007561455
2025-07-08,QQQ,551.70044,0.0005613885
2025-07-09,QQQ,555.6059,0.0070540057
2025-07-10,QQQ,554.8068,-0.0014392349
2025-07-11,QQQ,553.5583,-0.0022529322
2025-07-14,QQQ,555.566,0.0036203205
2025-07-15,QQQ,556.0753,0.0009163719
2025-07-16,QQQ,556.64465,0.001023323
2025-07-17,QQQ,561.1495,0.008060243
2025-07-18,QQQ,560.6101,-0.00096164586
2025-07-21,QQQ,563.5167,0.0051713428
2025-07-22,QQQ,560.6001,-0.005189198
2025-07-23,QQQ,563.15717,0.0045509334
2025-07-24,QQQ,564.3558,0.002126111
2025-07-25,QQQ,565.7142,0.0024040975
2025-07-28,QQQ,567.4821,0.0031202815
2025-07-29,QQQ,566.60315,-0.0015500906
2025-07-30,QQQ,567.3623,0.0013389392
2025-07-31,QQQ,564.3558,-0.0053132274
2025-08-01,QQQ,553.23865,-0.019895399
2025-08-04,QQQ,563.4468,0.01828342
2025-08-05,QQQ,559.6213,-0.0068126153
2025-08-06,QQQ,566.6631,0.012504659
2025-08-07,QQQ,568.5809,0.003378635
2025-08-08,QQQ,573.8847,0.009284955
2025-08-11,QQQ,572.18665,-0.0029632715
2025-08-12,QQQ,579.3783,0.012490383
2025-08-13,QQQ,579.668,0.00049995224
2025-08-14,QQQ,579.21857,-0.0007756806
2025-08-15,QQQ,576.6715,-0.0044071013
2025-08-18,QQQ,576.4417,-0.0003985686
2025-08-19,QQQ,568.62085,-0.01366036
2025-08-20,QQQ,565.24475,-0.005955042
2025-08-21,QQQ,562.6278,-0.0046405033
2025-08-22,QQQ,571.3077,0.015309583
2025-08-25,QQQ,569.6596,-0.002888904
2025-08-26,QQQ,571.94696,0.004007259
2025-08-27,QQQ,572.8259,0.0015356189
2025-08-28,QQQ,576.4118,0.0062404633
2025-08-29,QQQ,569.73956,-0.011642993
2025-09-02,QQQ,564.965,-0.008415519
2025-09-03,QQQ,569.4099,0.007836753
2025-09-04,QQQ,574.5639,0.009010742
2025-09-05,QQQ,575.39294,0.001441864
2025-09-08,QQQ,578.1997,0.004866134
2025-09-09,QQQ,579.8378,0.0028291375
2025-09-10,QQQ,580.0276,0.00032720744
2025-09-11,QQQ,583.4037,0.005803709
2025-09-12,QQQ,585.98065,0.004407395
2025-09-15,QQQ,590.9949,0.008520571
2025-09-16,QQQ,590.4954,-0.0008454588
2025-09-17,QQQ,589.31683,-0.0019979267
2025-09-18,QQQ,594.6307,0.008976544
2025-09-19,QQQ,598.65594,0.0067465496
2025-09-22,QQQ,602.2,0.005902586
2025-09-23,QQQ,598.2,-0.00666447
2025-09-24,QQQ,596.1,-0.0035167693
2025-09-25,QQQ,593.53,-0.0043205875
2025-09-26,QQQ,595.97,0.0041024713
2025-09-29,QQQ,598.73,0.0046204315
2025-09-30,QQQ,600.37,0.002735411
2025-10-01,QQQ,603.25,0.004785581
2025-10-02,QQQ,605.73,0.0041026054
2025-10-03,QQQ,603.18,-0.0042186626
2025-10-06,QQQ,607.71,0.007482183
2025-10-07,QQQ,604.51,-0.005279602
2025-10-08,QQQ,611.44,0.011398606
2025-10-09,QQQ,610.7,-0.0012109748
2025-10-10,QQQ,589.5,-0.03533114
2025-10-13,QQQ,602.01,0.020999353
2025-10-14,QQQ,598.0,-0.006683319
2025-10-15,QQQ,602.22,0.0070320247
2025-10-16,QQQ,599.99,-0.0037098064
2025-10-17,QQQ,603.93,0.0065453127
2025-10-20,QQQ,611.54,0.012522045
2025-10-21,QQQ,611.38,-0.00026162487
2025-10-22,QQQ,605.49,-0.0096806735
2025-10-23,QQQ,610.58,0.0083713215
2025-10-24,QQQ,617.1,0.010621693
2025-10-27,QQQ,628.09,0.017652465
2025-10-28,QQQ,632.92,0.0076604937
2025-10-29,QQQ,635.77,0.0044928887
2025-10-30,QQQ,626.05,-0.015406673
2016-01-05,SPY,171.16458,0.0016896904
2016-01-06,SPY,169.00546,-0.01269452
2016-01-07,SPY,164.95082,-0.024283662
2016-01-08,SPY,163.14024,-0.011037154
2016-01-11,SPY,163.30176,0.0009895436
2016-01-12,SPY,164.6193,0.00803573
2016-01-13,SPY,160.51357,-0.025257038
2016-01-14,SPY,163.14871,0.016283672
2016-01-15,SPY,159.64653,-0.021699945
2016-01-19,SPY,159.85904,0.0013302377
2016-01-20,SPY,157.81047,-0.012897663
2016-01-21,SPY,158.6945,0.0055862344
2016-01-22,SPY,161.95013,0.020307481
2016-01-25,SPY,159.50206,-0.015231637
2016-01-26,SPY,161.67815,0.013550771
2016-01-27,SPY,159.9186,-0.010942708
2016-01-28,SPY,160.75162,0.0051955245
2016-01-29,SPY,164.6703,0.024084888
2016-02-01,SPY,164.61073,-0.00036182048
2016-02-02,SPY,161.64413,-0.018186275
2016-02-03,SPY,162.61317,0.005976999
2016-02-04,SPY,162.86824,0.0015673151
2016-02-05,SPY,159.76552,-0.019234303
2016-02-08,SPY,157.61493,-0.013552328
2016-02-09,SPY,157.62343,5.3922027e-05
2016-02-10,SPY,157.48743,-0.0008631984
2016-02-11,SPY,155.43884,-0.013093265
2016-02-12,SPY,158.6435,0.020407146
2016-02-16,SPY,161.32112,0.016737415
2016-02-17,SPY,163.95625,0.016202722
2016-02-18,SPY,163.2847,-0.004104349
2016-02-19,SPY,163.20818,-0.0004687565
2016-02-22,SPY,165.57132,0.0143754985
2016-02-23,SPY,163.48024,-0.01270991
2016-02-24,SPY,164.22829,0.0045653265
2016-02-25,SPY,166.21738,0.012038978
2016-02-26,SPY,165.83484,-0.0023040834
2016-02-29,SPY,164.53424,-0.007873648
2016-03-01,SPY,168.40198,0.023235146
2016-03-02,SPY,169.15848,0.004482169
2016-03-03,SPY,169.82156,0.003912247
2016-03-04,SPY,170.37407,0.0032481663
2016-03-07,SPY,170.51013,0.0007982924
2016-03-08,SPY,168.64851,-0.01097797
2016-03-09,SPY,169.48154,0.004927245
2016-03-10,SPY,169.6175,0.00080186495
2016-03-11,SPY,172.3546,0.016008118
2016-03-14,SPY,172.13367,-0.001282668
2016-03-15,SPY,171.85315,-0.001630979
2016-03-16,SPY,172.8477,0.005770542
2016-03-17,SPY,173.94421,0.006323766
2016-03-18,SPY,174.62782,0.003922345
2016-03-21,SPY,174.87555,0.0014175914
2016-03-22,SPY,174.78156,-0.0005376361
2016-03-23,SPY,173.62813,-0.006621121
2016-03-24,SPY,173.55122,-0.00044302345
2016-03-28,SPY,173.65381,0.00059091795
2016-03-29,SPY,175.26003,0.009207017
2016-03-30,SPY,176.02907,0.004378412
2016-03-31,SPY,175.60182,-0.002430084
2016-04-01,SPY,176.79802,0.0067888913
2016-04-04,SPY,176.22562,-0.003242862
2016-04-05,SPY,174.46545,-0.010038335
2016-04-06,SPY,176.37082,0.010861954
2016-04-07,SPY,174.26036,-0.012038198
2016-04-08,SPY,174.73032,0.002693228
2016-04-11,SPY,174.32022,-0.0023497767
2016-04-12,SPY,175.94363,0.009269725
2016-04-13,SPY,177.72084,0.010050325
2016-04-14,SPY,177.72931,4.765016e-05
2016-04-15,SPY,177.53284,-0.0011060688
2016-04-18,SPY,178.78027,0.0070019406
2016-04-19,SPY,179.34422,0.0031494638
2016-04-20,SPY,179.51512,0.0009524537
2016-04-21,SPY,178.54962,-0.005392892
2016-04-22,SPY,178.54962,0.0
2016-04-25,SPY,178.242,-0.0017243525
2016-04-26,SPY,178.50682,0.0014846094
2016-04-27,SPY,178.8743,0.0020565023
2016-04-28,SPY,177.2509,-0.00911707
2016-04-29,SPY,176.29396,-0.005413412
2016-05-02,SPY,177.69518,0.007916751
2016-05-03,SPY,176.14865,-0.008741336
2016-05-04,SPY,175.16602,-0.005594062
2016-05-05,SPY,175.13193,-0.00019462366
2016-05-06,SPY,175.77274,0.0036523244
2016-05-09,SPY,175.91795,0.0008258274
2016-05-10,SPY,178.10533,0.012357412
2016-05-11,SPY,176.43918,-0.009398906
2016-05-12,SPY,176.49045,0.00029053685
2016-05-13,SPY,174.95245,-0.008752513
2016-05-16,SPY,176.6784,0.00981692
2016-05-17,SPY,175.02942,-0.009377095
2016-05-18,SPY,175.08063,0.000292528
2016-05-19,SPY,174.47398,-0.0034709556
2016-05-20,SPY,175.57622,0.0062975967
2016-05-23,SPY,175.33694,-0.0013637169
2016-05-24,SPY,177.60977,0.01287933
2016-05-25,SPY,178.81445,0.0067598433
2016-05-26,SPY,178.86578,0.0002870193
2016-05-27,SPY,179.63474,0.004289827
2016-05-31,SPY,179.29298,-0.0019042898
2016-06-01,SPY,179.66034,0.0020468147
2016-06-02,SPY,180.20723,0.0030393996
2016-06-03,SPY,179.66893,-0.0029915844
2016-06-06,SPY,180.58318,0.0050755986
2016-06-07,SPY,180.86513,0.0015601233
2016-06-08,SPY,181.45471,0.0032544995
2016-06-09,SPY,181.20686,-0.001366831
2016-06-10,SPY,179.48947,-0.009522719
2016-06-13,SPY,178.10533,-0.0077414266
2016-06-14,SPY,177.755,-0.0019688997
2016-06-15,SPY,177.50723,-0.0013948696
2016-06-16,SPY,178.03696,0.0029797957
2016-06-17,SPY,177.37393,-0.0037310375
2016-06-20,SPY,178.51622,0.0064193523
2016-06-21,SPY,179.02293,0.0028344544
2016-06-22,SPY,178.73088,-0.0016327053
2016-06-23,SPY,181.05847,0.012938812
2016-06-24,SPY,174.55688,-0.036569353
2016-06-27,SPY,171.4305,-0.018072762
2016-06-28,SPY,174.52246,0.017875535
2016-06-29,SPY,177.49417,0.01688432
2016-06-30,SPY,179.91618,0.013553325
2016-07-01,SPY,180.2941,0.0020982998
2016-07-05,SPY,178.9972,-0.007219274
2016-07-06,SPY,180.07076,0.0059797363
2016-07-07,SPY,179.95912,-0.00062013353
2016-07-08,SPY,182.63878,0.014780592
2016-07-11,SPY,183.28299,0.003521034
2016-07-12,SPY,184.61418,0.007236793
2016-07-13,SPY,184.58842,-0.00013952683
2016-07-14,SPY,185.61911,0.005568164
2016-07-15,SPY,185.37001,-0.0013428953
2016-07-18,SPY,185.86815,0.0026836612
2016-07-19,SPY,185.67918,-0.0010171778
2016-07-20,SPY,186.45218,0.004154426
2016-07-21,SPY,185.74792,-0.0037842814
2016-07-22,SPY,186.581,0.0044749156
2016-07-25,SPY,186.07426,-0.0027195616
2016-07-26,SPY,186.16016,0.00046149266
2016-07-27,SPY,185.96265,-0.0010615301
2016-07-28,SPY,186.17734,0.0011538195
2016-07-29,SPY,186.47794,0.0016132776
2016-08-01,SPY,186.32336,-0.00082924357
2016-08-02,SPY,185.12952,-0.0064280117
2016-08-03,SPY,185.67061,0.0029185119
2016-08-04,SPY,185.86815,0.001063363
2016-08-05,SPY,187.38838,0.008145827
2016-08-08,SPY,187.27672,-0.0005960727
2016-08-09,SPY,187.38838,0.0005960727
2016-08-10,SPY,186.92455,-0.0024783376
2016-08-11,SPY,187.792,0.004629973
2016-08-12,SPY,187.62883,-0.00086930447
2016-08-15,SPY,188.1699,0.0028796108
2016-08-16,SPY,187.19942,-0.005170863
2016-08-17,SPY,187.55151,0.001879097
2016-08-18,SPY,187.97238,0.0022414983
2016-08-19,SPY,187.69753,-0.0014632879
2016-08-22,SPY,187.68898,-4.5525994e-05
2016-08-23,SPY,188.06683,0.0020111653
2016-08-24,SPY,187.1049,-0.0051279524
2016-08-25,SPY,186.97607,-0.00068878115
2016-08-26,SPY,186.62393,-0.0018851308
2016-08-29,SPY,187.54295,0.0049123717
2016-08-30,SPY,187.23372,-0.0016502345
2016-08-31,SPY,186.70122,-0.0028480976
2016-09-01,SPY,186.70981,4.601202e-05
2016-09-02,SPY,187.55151,0.0044979625
2016-09-06,SPY,188.11835,0.0030177238
2016-09-07,SPY,188.10118,-9.125596e-05
2016-09-08,SPY,187.67177,-0.002285492
2016-09-09,SPY,183.17989,-0.02422587
2016-09-12,SPY,185.80804,0.014245469
2016-09-13,SPY,183.13693,-0.0144799845
2016-09-14,SPY,183.06819,-0.00037542262
2016-09-15,SPY,184.8976,0.009943434
2016-09-16,SPY,184.18288,-0.0038729904
2016-09-19,SPY,184.21739,0.00018737979
2016-09-20,SPY,184.22604,4.6963698e-05
2016-09-21,SPY,186.2977,0.011182425
2016-09-22,SPY,187.47168,0.0062818658
2016-09-23,SPY,186.4445,-0.0054941643
2016-09-26,SPY,184.93387,-0.008135335
2016-09-27,SPY,186.08192,0.0061887377
2016-09-28,SPY,187.00557,0.004951369
2016-09-29,SPY,185.3137,-0.009088306
2016-09-30,SPY,186.71207,0.0075175855
2016-10-03,SPY,186.2632,-0.0024069587
2016-10-04,SPY,185.3137,-0.005110627
2016-10-05,SPY,186.13371,0.004415207
2016-10-06,SPY,186.2632,0.0006954198
2016-10-07,SPY,185.62448,-0.0034350064
2016-10-10,SPY,186.5912,0.0051944223
2016-10-11,SPY,184.23463,-0.012710005
2016-10-12,SPY,184.4764,0.0013113809
2016-10-13,SPY,183.87215,-0.0032808525
2016-10-14,SPY,183.9671,0.00051628775
2016-10-17,SPY,183.32832,-0.0034782863
2016-10-18,SPY,184.4764,0.006242851
2016-10-19,SPY,184.96841,0.002663564
2016-10-20,SPY,184.62312,-0.0018685019
2016-10-21,SPY,184.70944,0.00046743223
2016-10-24,SPY,185.49496,0.004243729
